neuron_id,in_degree,out_degree
19776,297,312
19872,310,372
20201,347,201
21012,437,193
21024,444,431
21069,113,225
21601,166,117
22305,444,352
22324,188,212
22595,309,208
22775,189,120
23489,352,332
24052,211,375
24833,389,146
24947,1085,584
28004,45,205
30965,72,158
31165,157,130
31885,27,74
33970,138,414
34387,302,640
36737,166,183
102730,350,269
153296,356,379
154369,265,258
167413,82,183
10003,32,147
10065,1352,1503
10075,1022,1128
10185,899,863
10280,827,1076
10314,936,769
10344,819,726
10365,326,195
10496,1438,1645
10563,1959,1214
10567,1518,1726
10591,1333,1332
10608,805,763
10661,695,750
10849,639,846
10868,1746,1366
10874,1622,1465
10879,2076,753
10893,671,564
10983,694,793
11002,645,791
11180,871,1121
11204,1885,766
11212,404,461
11233,2054,982
11324,797,293
11355,467,581
11417,782,537
11435,377,549
11478,1244,1041
11500,465,538
11567,712,365
11665,888,1068
11966,755,729
12026,648,533
12046,1141,950
12108,738,915
12122,289,374
12127,1758,641
12163,1195,896
12181,510,81
12285,472,560
12348,580,603
12427,705,529
12446,788,766
12582,862,887
13071,1379,1253
13082,616,411
13364,348,349
13424,515,523
13568,310,442
13670,464,449
13858,276,338
13987,620,514
13996,259,483
14120,385,365
14179,519,511
14276,292,320
14421,298,361
14790,332,228
14896,238,414
15005,336,268
15069,1638,761
15122,292,565
15301,503,356
15423,486,395
15457,671,603
15665,368,262
15731,472,423
16303,538,593
16315,314,471
16352,198,181
16425,459,336
16477,306,257
16696,277,269
16755,266,254
16894,285,201
16910,353,125
17134,263,407
17420,406,297
17651,338,303
17718,255,214
17746,355,359
17909,244,146
17916,445,343
18009,392,438
18246,363,127
18655,332,367
19185,311,276
19549,271,241
19594,330,103
19617,254,272
19647,302,176
19737,338,417
19863,320,99
20077,361,254
20174,254,218
20259,234,256
20336,442,458
20828,389,323
21139,1986,911
21309,343,382
21372,345,175
21477,232,257
21567,306,238
21575,368,303
21650,262,240
21879,153,158
22201,191,238
22571,249,167
23138,196,223
24121,364,80
24297,188,166
24452,161,152
24761,182,165
25114,217,219
26647,182,141
28711,153,134
28957,286,226
32872,290,228
33536,363,271
35492,36,153
38230,33,152
39124,34,158
42302,24,108
42341,36,129
42761,31,93
44288,33,86
45341,37,91
50456,232,233
64237,12,61
88711,22,108
100246,22,108
100250,44,132
100251,39,136
100334,252,235
101289,219,241
101443,308,240
101453,371,297
152278,970,597
152740,44,148
154506,210,184
154854,210,182
156411,388,403
165520,443,463
166823,313,244
186733,35,163
45408815899,21,101
10004,335,370
10025,1047,2309
10083,969,3248
10091,1099,832
10109,951,3020
10146,969,662
10149,2043,682
10150,849,615
10174,1420,1357
10179,1348,629
10186,670,484
10209,633,436
10243,695,599
10252,672,606
10281,1883,4146
10302,744,649
10374,1444,1646
10431,989,856
10443,520,789
10444,600,613
10452,741,966
10483,892,621
10487,640,651
10488,705,522
10537,893,858
10540,724,1019
10547,648,223
10577,1621,541
10578,959,754
10580,823,342
10595,593,657
10630,676,359
10631,1629,776
10632,707,821
10664,584,523
10678,682,584
10680,662,436
10685,669,215
10693,548,487
10731,506,250
10745,986,737
10746,519,562
10793,644,206
10836,1298,1323
10851,990,772
10897,772,634
10951,1014,789
11028,751,682
11034,629,608
11051,876,847
11062,495,440
11083,632,486
11109,503,308
11127,526,319
11190,643,466
11225,442,678
11240,595,736
11305,1015,1264
11333,673,592
11356,797,743
11404,652,433
11430,1021,1071
11458,1096,1106
11538,549,204
11569,544,472
11576,910,586
11590,495,442
11623,361,491
11696,696,387
11730,500,384
11750,567,534
11754,576,367
11759,1095,314
11922,489,342
11945,607,411
11964,828,544
11967,683,293
11978,500,332
11993,673,490
12001,639,524
12043,845,719
12057,551,745
12173,431,427
12215,492,176
12221,162,551
12265,455,318
12276,544,290
12301,676,506
12313,622,690
12336,884,726
12405,631,549
12410,759,853
12440,643,592
12450,260,159
12513,619,542
12568,426,518
12599,516,742
12600,316,394
12641,580,423
12661,788,349
12663,466,330
12762,395,513
12769,564,483
12820,608,951
12864,780,988
12882,778,1218
13081,616,443
13130,508,407
13308,493,411
13315,413,349
13366,400,507
13367,537,395
13389,1415,638
13519,483,351
13559,249,145
13591,487,377
13606,677,483
13608,492,439
13668,488,457
13676,237,188
13695,282,192
13751,321,374
13752,244,251
13789,369,299
13865,459,361
13918,449,258
13988,607,262
14006,340,413
14063,506,588
14127,471,385
14150,894,748
14163,468,351
14164,554,375
14243,644,553
14259,307,303
14321,697,659
14331,399,351
14480,449,423
14484,417,450
14540,508,435
14542,944,905
14628,522,482
14681,482,461
14795,484,228
14841,655,743
14913,654,383
14918,270,270
14965,954,567
15012,400,414
15036,406,308
15200,242,253
15211,426,335
15218,786,662
15230,388,328
15242,438,289
15374,495,565
15395,478,266
15398,355,208
15508,432,404
15519,388,233
15537,490,297
15538,718,696
15630,430,327
15637,329,307
15649,430,300
15671,440,346
15703,607,304
15796,302,134
15798,347,145
15863,486,521
16081,413,244
16134,576,408
16344,402,333
16362,447,283
16408,434,415
16459,420,310
16466,259,280
16526,434,210
16528,299,361
16648,130,357
16741,437,309
16798,334,298
16829,697,748
16880,153,290
16914,242,265
16939,357,188
17019,365,328
17066,348,129
17178,436,262
17322,428,381
17375,183,90
17444,342,294
17570,323,332
17634,414,248
17868,362,286
17933,400,327
18146,268,258
18176,1067,988
18208,401,369
18224,321,195
18239,265,249
18308,299,168
18360,324,298
18425,516,348
18556,294,305
18564,370,352
18607,237,285
18670,347,329
18679,320,317
18733,554,372
18746,210,85
18960,324,151
19021,298,219
19071,349,409
19108,311,256
19136,267,271
19156,243,59
19197,136,90
19205,229,251
19322,193,208
19329,404,300
19478,304,271
19630,197,188
19656,267,250
19702,224,322
19978,181,145
20286,160,127
20349,502,421
20596,285,294
20601,539,452
20609,187,223
20614,291,186
20627,160,49
20681,225,229
20908,239,255
20983,369,206
21167,334,198
21222,453,298
21253,207,166
21291,390,349
21304,366,278
21338,276,210
21384,257,163
21408,260,165
21584,252,301
21939,270,300
22093,164,78
22218,250,243
22287,152,106
22315,233,219
22327,127,106
22407,234,243
22581,348,347
22587,316,295
22591,255,67
22687,257,176
22725,304,247
22728,297,265
22797,200,67
22822,240,175
22835,322,231
22945,273,195
22991,360,265
23053,255,166
23140,265,173
23236,187,241
23277,223,199
23441,281,307
23474,366,271
23671,214,114
23792,253,150
23803,321,341
23824,203,74
23957,355,139
24096,357,237
24155,243,259
24174,255,181
24262,226,146
24314,150,166
24457,320,206
24514,188,114
24572,226,178
24970,377,263
25003,204,243
25073,306,292
25156,114,131
25257,129,139
25298,374,306
25390,204,222
25408,265,231
25646,262,205
25733,266,213
25735,335,204
25741,201,110
25836,206,150
26107,167,70
26380,365,318
26399,291,274
26403,216,52
26468,986,1029
26799,214,150
26804,148,196
26818,191,235
26856,241,170
26866,157,120
27452,336,207
27513,297,71
27634,225,210
27713,205,180
27781,132,124
27831,241,217
27867,266,192
27944,184,74
27974,190,150
28503,153,75
28567,255,171
28715,160,164
29101,450,239
29509,260,188
29776,208,222
30767,190,141
33281,50,111
33927,232,253
35047,39,115
35714,184,81
36342,139,77
41611,39,135
100236,290,139
100428,340,330
100543,191,104
100544,894,598
100657,317,84
100855,579,310
100904,365,283
101038,470,361
101117,366,272
101118,322,121
101120,167,143
101200,337,214
101875,211,181
101891,360,295
101906,241,103
102014,184,53
102257,419,383
102602,321,236
152123,227,188
153021,759,410
153112,360,269
153308,222,236
153831,361,229
154084,220,104
154111,273,259
154955,901,662
154962,265,196
156107,288,207
157127,307,240
157549,246,193
157651,669,608
157784,810,661
159344,266,219
160010,177,119
162833,263,54
162846,295,297
163791,308,228
165654,153,106
166524,289,157
167122,314,199
174652,432,195
219796,220,25
10007,33,108
10076,1164,1622
10164,1176,1688
10226,1415,690
10451,1123,1023
10615,776,686
10823,710,1355
10878,1638,1019
10954,339,187
11157,1133,1032
11209,942,495
11376,1051,1222
11563,558,752
11615,212,649
11694,761,937
11784,665,727
11881,581,785
11905,640,607
12583,171,602
12681,572,685
12726,509,408
12801,598,337
12834,938,1539
12861,969,636
12892,538,431
13319,390,429
13384,604,617
13429,467,114
13463,833,498
13541,768,474
13692,480,424
13703,709,505
13977,482,264
14045,471,112
14068,616,426
14248,735,467
14296,518,316
14376,418,310
14533,336,333
14644,392,378
14900,425,265
15096,270,254
15465,312,144
15992,362,504
16047,282,247
17001,476,520
17255,424,488
17471,313,373
18276,237,135
18819,197,138
19002,321,226
19031,42,165
19106,447,365
19110,341,258
19360,278,257
19374,412,504
19550,211,51
19723,448,455
19742,440,346
19791,41,178
20892,290,376
21137,304,172
21232,112,424
21361,438,261
21410,445,760
21582,226,61
21675,518,362
21986,359,350
22579,364,281
22617,304,208
22885,52,185
25369,35,93
25385,351,442
25607,202,351
25846,146,214
25880,238,235
27466,157,293
27585,141,225
27836,49,159
27876,403,241
27984,266,323
28373,59,219
29103,129,117
29912,163,136
30581,47,188
31119,166,130
31373,214,295
32068,119,137
32591,136,194
33746,193,179
34251,108,169
37871,120,166
41990,257,306
100363,12,51
100364,48,190
100691,320,298
101384,263,454
101408,199,179
152218,24,114
154401,528,1710
159976,498,432
167367,244,450
171511,286,560
10010,1417,1500
10031,1998,2185
10053,2015,2187
10062,757,385
10084,804,786
10087,1086,658
10108,675,488
10114,1056,3408
10133,812,541
10137,1204,1462
10152,650,816
10153,690,487
10166,1073,618
10169,789,596
10176,896,687
10184,656,508
10187,733,350
10188,807,513
10191,881,567
10194,1433,3727
10195,794,714
10196,748,569
10197,1709,3878
10206,741,603
10207,720,503
10213,743,585
10215,646,546
10220,764,738
10231,641,629
10233,857,423
10254,689,553
10256,870,666
10257,535,775
10258,825,628
10271,594,1095
10276,724,1459
10288,803,561
10295,710,1021
10298,566,1042
10303,571,578
10308,686,552
10310,526,378
10322,929,1138
10328,564,516
10337,574,348
10339,470,1474
10350,951,794
10352,744,382
10363,652,506
10370,843,616
10373,634,1092
10377,680,301
10384,500,315
10385,545,352
10390,728,586
10396,570,1055
10404,639,1169
10405,943,808
10411,740,591
10416,643,1213
10422,477,416
10426,595,866
10429,1034,980
10440,1157,904
10447,761,393
10449,914,350
10454,690,419
10461,766,92
10462,1000,108
10470,664,915
10472,657,442
10475,572,440
10477,2397,4698
10485,666,492
10490,695,513
10495,340,355
10502,1081,1016
10503,854,647
10508,549,475
10513,643,393
10526,1322,3873
10536,571,438
10545,606,517
10550,536,741
10552,528,440
10554,699,586
10560,625,708
10565,555,763
10574,543,721
10583,874,1206
10587,566,964
10590,514,705
10594,633,1157
10599,565,745
10610,537,783
10617,560,305
10618,681,481
10625,707,640
10651,584,535
10670,838,667
10679,540,331
10703,570,632
10707,655,478
10713,572,595
10714,637,481
10730,533,453
10732,335,967
10738,578,246
10750,755,568
10756,664,290
10772,630,471
10784,801,614
10785,1221,1290
10811,551,37
10820,513,689
10822,645,444
10828,436,402
10835,301,922
10838,840,991
10845,726,342
10858,1092,469
10865,586,106
10872,493,11
10875,835,462
10898,877,274
10915,427,42
10918,743,408
10920,672,696
10935,749,524
10938,1118,846
10946,813,955
10968,655,107
10986,517,351
10999,521,337
11007,638,1199
11020,540,363
11021,657,756
11023,602,753
11025,928,885
11037,127,106
11038,775,417
11046,392,645
11068,605,467
11091,412,406
11097,519,48
11100,734,335
11134,487,460
11160,245,757
11189,346,570
11192,643,1034
11194,436,389
11206,615,363
11218,499,493
11236,750,493
11243,629,480
11244,794,1400
11260,475,1272
11265,423,40
11266,680,415
11275,978,1151
11280,1069,1177
11283,523,21
11285,919,1909
11293,533,388
11315,625,423
11325,690,400
11327,367,882
11331,492,249
11339,602,787
11341,965,2110
11342,535,375
11348,326,264
11350,746,810
11352,924,639
11363,521,354
11370,576,373
11379,707,466
11394,452,732
11396,672,462
11400,544,78
11402,877,793
11436,486,43
11442,542,524
11451,609,468
11456,540,583
11476,514,55
11481,557,335
11489,534,71
11491,533,802
11494,561,460
11502,736,442
11508,511,339
11518,574,473
11539,776,611
11547,577,403
11562,673,82
11587,572,724
11589,680,388
11597,589,468
11599,618,536
11602,673,481
11613,180,722
11627,444,292
11635,656,507
11643,649,492
11649,559,754
11651,628,446
11658,706,571
11659,454,429
11668,597,575
11687,464,289
11690,944,1243
11706,600,81
11709,754,409
11726,560,392
11732,702,972
11734,650,608
11741,614,883
11744,619,486
11751,299,374
11764,226,224
11766,511,355
11774,538,372
11783,604,517
11786,382,48
11795,618,238
11801,469,677
11823,726,281
11826,646,394
11833,494,256
11837,733,683
11838,517,102
11854,664,400
11863,376,355
11882,142,152
11888,560,412
11890,491,374
11897,551,18
11902,713,749
11913,568,485
11921,567,670
11925,732,704
11933,405,821
11942,698,934
11999,615,704
12013,884,638
12017,568,649
12021,647,539
12027,611,463
12041,622,809
12044,464,345
12062,380,355
12067,708,407
12069,531,629
12073,738,442
12075,580,864
12079,476,516
12082,600,557
12106,599,689
12118,414,267
12135,563,422
12182,472,534
12194,611,485
12198,581,509
12232,881,883
12233,679,343
12240,686,424
12246,685,685
12247,604,261
12248,482,430
12253,494,543
12256,724,899
12272,194,898
12283,688,344
12288,365,406
12293,566,457
12322,717,426
12361,418,381
12367,508,218
12401,490,291
12416,421,430
12417,578,690
12437,811,324
12441,495,405
12447,450,503
12474,546,47
12478,498,327
12479,621,363
12485,434,168
12515,341,217
12521,577,344
12528,633,577
12531,680,418
12535,499,508
12549,610,347
12612,444,9
12630,406,282
12644,904,606
12660,351,230
12679,473,287
12685,616,466
12699,338,481
12700,403,534
12720,386,320
12724,362,194
12728,407,745
12730,379,334
12739,437,455
12745,396,189
12759,156,20
12786,278,160
12791,609,943
12813,954,842
12862,421,396
12867,632,458
12871,532,355
12885,437,555
12888,503,308
12904,391,610
12929,498,349
12938,385,131
12956,208,499
12963,650,433
13006,853,120
13021,505,128
13030,516,138
13033,359,41
13048,238,8
13049,183,774
13051,424,460
13055,775,520
13090,417,309
13115,490,84
13116,532,339
13120,438,443
13124,532,311
13156,161,26
13174,636,489
13178,521,364
13185,335,528
13194,497,681
13204,270,201
13211,449,442
13214,567,36
13217,553,438
13230,225,202
13241,329,42
13252,498,326
13261,386,248
13283,318,52
13334,383,551
13345,388,467
13349,366,333
13411,136,532
13434,575,61
13447,496,329
13455,441,578
13499,175,82
13512,245,31
13575,390,457
13578,335,565
13605,621,524
13664,599,526
13689,281,156
13693,556,258
13745,602,442
13754,467,717
13768,680,489
13783,360,450
13798,419,365
13830,431,278
13840,396,377
13851,491,177
13871,304,204
13916,297,1342
13923,392,370
13952,222,14
13982,750,328
14009,324,151
14047,378,410
14069,167,26
14073,440,346
14097,463,694
14111,610,439
14170,437,273
14240,458,459
14245,309,241
14272,484,453
14310,333,219
14343,156,43
14383,288,313
14386,387,611
14389,334,407
14418,272,164
14434,436,380
14467,455,502
14488,350,372
14494,608,488
14495,235,151
14504,403,482
14511,424,256
14516,219,95
14538,347,306
14548,824,753
14550,337,287
14558,298,347
14568,461,411
14598,411,513
14605,506,324
14622,232,8
14630,357,273
14640,482,371
14649,349,54
14692,315,199
14701,352,249
14727,245,232
14730,371,479
14739,138,462
14750,435,399
14773,193,25
14783,390,55
14793,267,227
14794,319,130
14822,216,107
14825,340,268
14827,441,428
14856,465,626
14857,326,334
14891,256,113
14902,328,6
14933,321,386
14975,631,396
14981,379,0
14982,383,173
14987,186,165
14998,229,232
15026,240,775
15032,550,258
15033,431,532
15059,366,0
15063,358,421
15080,566,606
15083,394,402
15084,308,395
15100,559,455
15114,271,24
15141,462,462
15183,324,445
15227,608,257
15237,263,114
15238,486,666
15248,471,466
15252,280,109
15265,356,192
15268,329,249
15274,395,450
15279,238,111
15283,499,151
15317,171,26
15331,174,559
15336,207,69
15338,351,186
15366,505,285
15378,289,146
15381,243,167
15415,159,152
15439,252,516
15447,240,228
15494,229,171
15501,344,260
15512,365,148
15527,466,385
15541,223,192
15547,469,148
15548,506,387
15557,196,209
15559,416,682
15569,255,129
15603,408,262
15605,420,436
15614,353,233
15642,316,274
15650,138,416
15680,175,688
15712,260,27
15735,549,65
15755,366,397
15766,352,330
15774,218,145
15786,275,552
15809,304,361
15818,129,41
15819,328,187
15842,241,120
15851,45,75
15867,243,128
15873,282,24
15899,258,234
15914,391,238
15948,165,6
15959,343,308
15995,492,470
15998,210,167
16000,287,178
16023,400,403
16032,304,290
16057,248,214
16079,312,117
16091,325,409
16190,387,242
16199,228,277
16237,375,230
16251,228,318
16269,430,401
16275,351,402
16284,406,273
16297,457,408
16304,331,218
16320,233,319
16334,293,262
16342,232,200
16356,219,39
16360,309,406
16384,218,239
16410,345,336
16411,348,263
16415,269,141
16426,330,223
16435,396,365
16463,392,322
16469,474,188
16470,335,292
16471,437,391
16488,171,202
16490,159,108
16495,364,51
16504,427,556
16510,247,319
16513,273,192
16536,176,156
16553,320,1056
16558,247,271
16581,220,97
16584,463,268
16602,450,451
16611,436,327
16613,316,447
16621,519,370
16628,226,153
16647,441,709
16650,245,186
16651,392,254
16658,100,40
16659,192,115
16661,337,311
16663,493,200
16685,325,233
16695,300,150
16701,362,314
16711,121,36
16720,266,120
16781,385,694
16855,253,138
16874,348,381
16895,320,354
16903,461,34
16905,404,162
16918,409,462
16934,351,436
16936,283,219
16954,260,200
16957,522,197
16966,394,161
16988,321,310
16991,186,291
17002,228,303
17005,461,248
17018,233,8
17050,175,43
17061,228,531
17118,324,326
17142,248,227
17174,223,124
17188,635,802
17199,408,326
17203,333,137
17208,238,324
17246,431,399
17247,222,226
17250,273,76
17264,270,147
17293,257,99
17336,436,438
17397,299,238
17408,346,200
17413,198,160
17419,84,27
17426,363,320
17461,464,382
17463,268,344
17477,381,408
17482,278,207
17495,299,143
17523,249,155
17532,268,215
17540,475,152
17543,187,213
17550,137,33
17600,233,294
17639,177,347
17647,332,146
17662,354,271
17663,377,333
17683,251,97
17686,434,222
17747,299,173
17752,316,282
17773,260,259
17810,137,108
17893,559,209
17913,282,219
17924,244,247
17940,279,315
17986,171,85
18011,340,408
18039,407,320
18062,228,174
18067,417,269
18080,259,211
18090,281,250
18201,222,177
18212,190,276
18218,368,295
18222,330,284
18249,195,104
18277,366,219
18295,208,75
18315,244,245
18316,500,870
18342,241,238
18368,484,792
18396,297,276
18400,323,274
18403,150,102
18417,315,299
18427,454,151
18436,198,283
18438,275,266
18481,292,126
18512,316,210
18523,263,133
18533,456,355
18534,156,159
18543,205,93
18585,375,169
18588,248,148
18591,291,154
18602,178,195
18660,814,415
18665,267,129
18668,113,104
18707,233,229
18710,287,280
18716,364,59
18763,299,370
18779,229,395
18784,234,188
18802,306,345
18806,247,234
18820,261,252
18832,125,81
18851,201,167
18854,455,762
18868,317,289
18905,261,202
18929,310,237
19035,338,252
19043,240,186
19048,251,47
19067,294,209
19069,317,163
19074,244,16
19102,269,243
19111,321,417
19154,288,262
19162,287,215
19173,241,155
19187,164,92
19189,111,281
19195,396,328
19217,173,163
19218,281,139
19265,291,155
19267,299,129
19271,315,285
19296,247,213
19303,266,198
19306,290,261
19361,213,332
19373,285,121
19376,260,193
19382,259,269
19457,187,111
19472,280,135
19488,253,206
19491,346,326
19544,308,269
19570,226,91
19584,228,211
19607,283,146
19613,228,16
19640,594,565
19661,257,136
19698,245,121
19713,288,206
19758,418,55
19768,313,258
19807,362,291
19819,304,150
19864,195,174
19869,289,221
19873,285,230
19902,347,247
19908,196,104
19912,185,150
19919,384,297
19921,243,221
19950,367,305
19961,307,277
19976,297,154
19987,254,129
20035,288,231
20094,98,25
20132,269,240
20171,369,258
20184,207,173
20214,275,242
20230,321,358
20247,276,462
20262,223,224
20264,302,323
20299,137,115
20322,197,185
20337,274,253
20339,289,199
20362,253,202
20392,220,206
20400,225,156
20425,409,4
20436,252,124
20450,348,187
20456,360,243
20457,124,122
20493,231,142
20498,239,363
20556,222,267
20566,346,277
20574,351,409
20585,277,338
20599,362,183
20610,264,247
20641,337,279
20653,114,101
20694,266,142
20717,258,127
20740,252,201
20747,312,172
20775,188,147
20785,218,138
20822,373,250
20823,305,210
20845,346,194
20851,180,194
20855,231,336
20891,253,172
20905,289,110
20917,156,120
20925,267,242
20929,234,87
20933,260,179
20957,425,176
20974,330,201
20976,290,529
20979,299,262
20994,244,200
21038,238,275
21051,222,77
21062,289,161
21082,249,194
21138,310,167
21194,269,203
21207,255,140
21226,215,174
21229,167,209
21238,235,204
21241,294,31
21245,319,153
21272,257,320
21296,587,409
21297,190,145
21318,205,130
21334,285,150
21339,178,188
21341,475,203
21348,287,248
21353,176,138
21357,343,161
21375,296,280
21379,358,237
21402,223,89
21443,289,179
21458,159,159
21460,250,137
21531,227,241
21541,189,155
21543,312,260
21566,181,227
21610,313,221
21613,349,245
21630,287,155
21636,178,215
21648,228,233
21657,134,84
21659,332,195
21673,327,154
21740,177,87
21741,265,114
21744,105,81
21748,323,90
21763,204,212
21769,277,134
21787,237,200
21788,244,62
21801,276,205
21856,266,188
21864,280,239
21867,227,211
21891,217,216
21896,177,143
21905,125,41
21932,230,107
21935,179,197
21963,85,13
21969,272,137
21974,249,169
21978,298,214
21980,192,171
21991,433,47
22003,165,152
22031,269,250
22036,413,679
22051,208,165
22054,203,301
22063,137,118
22073,228,209
22095,314,129
22155,400,133
22167,199,462
22175,465,22
22183,311,232
22203,267,203
22213,267,141
22224,358,193
22255,279,215
22274,281,200
22280,273,156
22304,290,599
22306,226,118
22316,147,125
22331,105,112
22332,220,200
22365,227,221
22369,280,181
22375,344,197
22401,203,206
22409,297,189
22429,313,166
22435,230,226
22446,269,129
22474,168,205
22477,388,747
22490,166,140
22517,274,205
22518,331,280
22527,181,268
22538,334,264
22541,273,145
22588,223,165
22619,237,147
22622,155,190
22656,143,158
22664,159,162
22679,248,242
22690,128,275
22693,193,280
22726,336,225
22738,135,129
22749,178,248
22750,281,205
22781,247,183
22785,288,220
22787,207,185
22793,244,281
22855,230,207
22887,242,195
22890,323,362
22908,221,244
22909,219,147
22957,171,129
22962,178,118
22963,242,188
22966,113,114
22974,242,112
23009,206,211
23013,195,193
23029,234,255
23036,369,290
23064,219,340
23065,166,132
23087,124,86
23095,269,173
23131,295,272
23143,270,188
23151,138,153
23152,241,248
23159,188,134
23184,166,147
23210,223,154
23211,230,497
23218,247,222
23226,305,129
23257,202,179
23294,364,101
23301,243,169
23305,297,157
23346,214,96
23350,232,161
23378,277,227
23383,243,262
23395,309,165
23396,288,189
23407,284,325
23426,326,267
23444,198,154
23449,63,121
23466,335,142
23483,188,173
23498,161,141
23509,275,245
23522,312,158
23578,197,194
23581,150,202
23620,150,251
23621,247,185
23627,164,116
23670,124,105
23680,105,75
23681,238,210
23744,389,303
23754,292,111
23784,217,304
23786,262,118
23790,231,196
23793,310,187
23802,339,224
23817,239,203
