neuron_id,in_degree,out_degree
720575940613191391,286,152
720575940617477022,53,16
720575940620975040,187,72
720575940622188568,94,139
720575940622401462,53,43
720575940623484100,80,108
720575940623742461,34,37
720575940624181904,22,23
720575940625065653,41,14
720575940626966289,34,39
720575940627455621,127,140
720575940627585874,129,182
720575940628115756,84,80
720575940628622140,34,14
720575940628749612,32,44
720575940629584887,178,261
720575940629725545,49,22
720575940630907434,147,109
720575940631017783,84,34
720575940637896893,10,2
720575940645739044,46,30
720575940646032931,76,81
720575940650920569,83,39
720575940600722348,6,5
720575940612491695,20,17
720575940615212851,443,140
720575940616455261,188,71
720575940620546097,9,11
720575940621402644,50,27
720575940600782252,21,44
720575940605446590,19,21
720575940607166421,59,23
720575940608618197,26,27
720575940608786524,42,41
720575940612519934,62,60
720575940614564146,18,22
720575940616643618,19,22
720575940616738933,32,48
720575940617702105,8,6
720575940618496285,10,7
720575940618530075,24,41
720575940618938949,49,21
720575940619847920,26,70
720575940620617051,127,107
720575940620766817,22,25
720575940621705599,31,18
720575940623022104,25,9
720575940625293314,70,23
720575940625391112,375,111
720575940626666877,20,25
720575940626940687,66,60
720575940626997276,31,57
720575940627225866,27,40
720575940627528719,15,12
720575940627594298,23,27
720575940628117129,37,42
720575940628250767,30,51
720575940630265339,16,14
720575940630344668,19,4
720575940632410159,24,48
720575940632805221,45,43
720575940637706125,19,23
720575940637754334,35,45
720575940638263012,20,23
720575940638335302,21,18
720575940639355251,19,21
720575940645232750,10,17
720575940646506019,19,18
720575940600850441,15,26
720575940605115936,99,50
720575940614901151,19,8
720575940617414539,167,42
720575940620807919,86,36
720575940621125255,24,6
720575940622089174,37,7
720575940622692109,84,32
720575940624982202,150,78
720575940625237541,109,59
720575940625247049,74,42
720575940626783507,168,102
720575940627870010,46,20
720575940629235932,77,35
720575940629548800,165,97
720575940631369652,25,19
720575940633552685,99,38
720575940634675819,157,93
720575940635562138,92,28
720575940637111012,22,4
720575940639862400,77,22
720575940641257168,49,25
720575940645091528,55,28
720575940600866569,8,19
720575940607748363,47,30
720575940607976457,81,65
720575940611307669,39,36
720575940613126835,727,64
720575940620008758,1986,2443
720575940623338165,83,48
720575940625308745,81,54
720575940625994814,90,31
720575940626580349,37,44
720575940628197892,64,39
720575940628884486,138,44
720575940631135247,120,70
720575940631615545,612,58
720575940633806637,281,217
720575940634230241,141,81
720575940639012736,41,26
720575940641812699,660,46
720575940600934665,12,16
720575940614448424,25,32
720575940615171946,35,42
720575940619878961,745,90
720575940620378278,45,20
720575940622295728,78,48
720575940625912713,41,28
720575940629582336,65,47
720575940631679288,27,25
720575940632780063,157,87
720575940638772038,40,30
720575940601049097,0,3
720575940602857696,11,11
720575940612771697,10,16
720575940632306706,25,23
720575940601067436,6,12
720575940612130491,32,49
720575940612337083,12,17
720575940615698326,141,168
720575940616148604,35,30
720575940619296325,96,60
720575940620011899,92,110
720575940620510657,65,15
720575940621694657,9,19
720575940626009421,17,15
720575940634378351,33,15
720575940636337003,52,18
720575940601103625,52,23
720575940612414101,115,53
720575940614639015,63,50
720575940615553426,165,32
720575940621291028,142,42
720575940621750644,68,42
720575940622120118,113,47
720575940622715561,219,44
720575940624179455,257,215
720575940625220937,14,29
720575940625658761,23,9
720575940626231498,30,19
720575940627184765,24,21
720575940630590846,198,60
720575940630912220,29,26
720575940631933771,34,29
720575940632475449,132,42
720575940634015149,87,44
720575940634673855,27,23
720575940638782261,37,38
720575940652611745,124,39
720575940601206499,16,15
720575940610953651,104,33
720575940613804906,144,34
720575940620840880,114,45
720575940629500012,58,26
720575940630259927,128,44
720575940630818135,8,11
720575940646446212,51,27
720575940601263473,4,8
720575940615743650,1446,592
720575940627502338,1112,1113
720575940628031249,596,58
720575940628908548,5997,6447
720575940629148163,21,14
720575940630738231,21,16
720575940631147776,912,715
720575940633476013,58,8
720575940601325484,7,10
720575940605912254,25,43
720575940615518870,33,16
720575940616511449,33,13
720575940624004843,19,8
720575940625546471,31,15
720575940632496952,38,32
720575940601412361,32,16
720575940613668778,37,34
720575940613819551,44,25
720575940615201675,44,24
720575940617162779,36,34
720575940620067275,35,30
720575940620911220,101,34
720575940625247164,64,58
720575940628499989,9,0
720575940628632064,12,6
720575940629357676,153,76
720575940638742249,228,63
720575940640736371,1676,1141
720575940604893868,59,26
720575940606756030,922,419
720575940606756454,40,26
720575940612525491,31,16
720575940613689007,46,23
720575940615173538,16,26
720575940615600607,55,48
720575940616054943,43,31
720575940617909341,6,1
720575940618270498,68,52
720575940620691476,21,20
720575940621191156,50,33
720575940621598856,54,12
720575940622124680,63,8
720575940622316214,42,47
720575940622402544,26,25
720575940623391783,43,44
720575940623867406,105,57
720575940624168455,32,25
720575940624379317,29,21
720575940624482707,31,20
720575940625458064,230,111
720575940625799762,38,32
720575940626339405,79,38
720575940626747005,26,15
720575940626748648,27,19
720575940627505576,54,36
720575940628219665,27,23
720575940628422216,29,30
720575940628653255,255,105
720575940629399234,93,47
720575940631173596,88,38
720575940631556772,35,35
720575940632341575,19,24
720575940633537700,27,16
720575940634690529,57,17
720575940635395679,62,32
720575940637573221,48,18
720575940638648922,293,245
720575940640851363,2049,756
720575940641112448,34,30
720575940646768163,32,32
720575940650935673,1746,1596
720575940601598892,20,40
720575940605477041,11,38
720575940614800815,318,97
720575940615589051,31,66
720575940617633819,39,21
720575940617928763,162,112
720575940621591393,35,33
720575940622185566,20,22
720575940624359974,43,28
720575940626603395,9,18
720575940626941455,45,51
720575940627518483,47,26
720575940629089067,22,41
720575940629293628,28,48
720575940629970647,21,17
720575940633177517,20,28
720575940635745648,19,26
720575940636459365,32,28
720575940636612324,18,26
720575940637701005,11,24
720575940639508387,17,15
720575940601603185,13,20
720575940605338558,91,51
720575940607884162,293,99
720575940611076420,151,73
720575940611812069,46,90
720575940613455986,1180,259
720575940615396569,26,16
720575940619148829,1119,330
720575940619687744,7,15
720575940620023686,987,142
720575940620445318,98,28
720575940624931888,1041,177
720575940625146621,508,378
720575940625637122,87,48
720575940626695196,50,42
720575940628161297,103,29
720575940629857783,16,63
720575940630736953,96,31
720575940631507449,44,41
720575940634521080,73,26
720575940644412782,82,27
720575940601653513,7,1
720575940611112260,26,22
720575940601672201,6,12
720575940610582852,63,29
720575940621724326,101,83
720575940627987355,83,23
720575940630177018,69,55
720575940636130990,125,141
720575940601712649,329,85
720575940603637438,125,38
720575940606649777,97,92
720575940606992395,31,40
720575940608193458,27,32
720575940610949034,27,34
720575940611414514,402,149
720575940611849395,13,38
720575940612380723,159,46
720575940612498129,87,33
720575940612546991,36,36
720575940612808597,27,47
720575940613242291,47,56
720575940613620246,256,150
720575940615232217,122,40
720575940615676127,38,36
720575940615743298,13,33
720575940616062294,79,68
720575940616066705,154,38
720575940617348379,92,38
720575940617801265,27,31
720575940617843483,24,34
720575940618234704,108,36
720575940618245094,83,103
720575940618537105,68,51
720575940618709158,117,27
720575940619064065,212,62
720575940619398278,28,33
720575940620158384,33,32
720575940620314221,103,42
720575940620314612,131,33
720575940620731380,110,28
720575940621145821,121,39
720575940621782911,172,48
720575940622330582,122,39
720575940622410736,127,102
720575940622461823,208,58
720575940622524148,47,35
720575940622712004,168,58
720575940623054375,43,29
720575940623225525,172,39
720575940623312876,40,39
720575940623725080,129,30
720575940624589035,24,40
720575940624819948,17,39
720575940625820293,34,29
720575940625906702,157,43
720575940625932421,128,33
720575940626553596,128,33
720575940626620004,11,28
720575940627186813,23,42
720575940627433244,62,67
720575940628019204,16,37
720575940628212123,38,34
720575940628518400,124,43
720575940628592968,581,465
720575940628891863,155,33
720575940629636395,23,44
720575940629715305,158,66
720575940629772074,162,42
720575940630210616,23,34
720575940630585982,61,61
720575940631032657,153,36
720575940631254588,17,28
720575940632022802,55,49
720575940633013355,91,33
720575940633173087,143,55
720575940633703393,21,47
720575940633947128,63,37
720575940635363696,35,34
720575940635948718,22,33
720575940636570725,77,89
720575940637368286,187,45
720575940637711438,98,25
720575940639070185,70,72
720575940639817947,143,46
720575940640750976,151,46
720575940640856205,36,37
720575940642486669,16,27
720575940643615086,18,35
720575940645821316,131,40
720575940646699555,21,35
720575940648685444,94,65
720575940651404278,100,56
720575940654171809,25,37
720575940601736201,30,12
720575940608763403,25,19
720575940613392877,12,11
720575940613394546,28,28
720575940615810909,25,29
720575940615839389,21,31
720575940622334121,24,36
720575940624930055,46,50
720575940627319464,17,39
720575940627592018,23,26
720575940628537862,25,33
720575940629406971,15,30
720575940634423833,122,79
720575940601867017,19,23
720575940605199038,51,15
720575940607887746,143,93
720575940610504643,17,37
720575940610536290,88,41
720575940611052642,12,10
720575940613168534,89,30
720575940615028143,658,321
720575940622638153,42,19
720575940622713929,126,49
720575940622810117,69,14
720575940623769783,66,37
720575940624139204,116,52
720575940624189261,8,9
720575940627303697,49,20
720575940627874832,39,27
720575940628120744,353,88
720575940628849668,68,33
720575940629137148,215,46
720575940629925904,17,24
720575940633182372,84,132
720575940633350348,99,124
720575940640293760,54,12
720575940602120928,84,33
720575940610584184,870,739
720575940611746418,235,170
720575940613867938,178,116
720575940617653277,83,32
720575940617688093,362,197
720575940618366843,510,532
720575940619486891,110,7
720575940619655616,103,94
720575940620203502,51,62
720575940622637133,98,65
720575940623113752,807,477
720575940623426013,160,73
720575940624368312,110,104
720575940624662508,52,38
720575940624977847,132,46
720575940626201372,299,399
720575940626562833,241,46
720575940627850618,71,26
720575940628118683,103,79
720575940628672762,58,61
720575940629502470,76,83
720575940631483695,150,89
720575940632015914,107,91
720575940632522848,50,28
720575940634458719,226,92
720575940635119723,780,320
720575940635926335,105,78
720575940636124596,117,116
720575940636471408,58,39
720575940636573108,65,77
720575940638886307,71,58
720575940641972384,37,39
720575940643347616,198,58
720575940602132509,10,30
720575940604504748,52,30
720575940607570185,51,47
720575940613527618,65,64
720575940614310802,99,76
720575940614554930,66,55
720575940615308729,60,30
720575940615503249,63,33
720575940617411611,74,66
720575940618149336,86,44
720575940618392912,88,88
720575940618440000,271,16
720575940619201403,70,58
720575940620096238,173,105
720575940620219585,76,77
720575940621159181,58,31
720575940621939071,237,140
720575940622251411,106,56
720575940622919655,48,53
720575940623020263,64,36
720575940626153488,58,53
720575940627008345,86,38
720575940629207055,69,78
720575940636492358,43,40
720575940637317198,70,59
720575940637663662,96,71
720575940638623677,43,50
720575940640880984,61,54
720575940646341486,74,71
720575940646400644,93,100
720575940660235649,140,221
720575940602140862,8,12
720575940611597102,459,347
720575940621453021,68,33
720575940624173203,109,68
720575940638235206,52,39
720575940643197088,106,28
720575940602289198,0,2
720575940625960999,7,1
720575940647766324,7,1
720575940602309600,3,5
720575940620504198,55,49
720575940624863896,70,10
720575940629062162,4,12
720575940630060831,8,9
720575940630937660,95,125
720575940602313952,9,9
720575940604735660,114,72
720575940612612757,100,66
720575940616935838,16,5
720575940621900981,126,35
720575940624327572,134,1
720575940627303699,21,4
720575940628825348,24,6
720575940631855663,32,2
720575940632425517,15,10
720575940602337504,7,75
720575940604914353,47,78
720575940604930918,62,133
720575940604999614,64,140
720575940605007136,98,31
720575940606099842,63,74
720575940607905547,16,31
720575940608788088,77,58
720575940610299098,55,49
720575940610867379,43,51
720575940611602552,312,82
720575940613183717,140,150
720575940613650149,98,37
720575940617181185,85,125
720575940617337461,197,224
720575940617461844,57,58
720575940619009670,47,24
720575940619376500,58,72
720575940619412544,55,41
720575940619490133,36,92
720575940619669345,87,61
720575940619708507,110,41
720575940620706486,10,66
720575940621163802,7,81
720575940621367944,24,20
720575940621440677,81,33
720575940621771502,267,345
720575940621857133,169,197
720575940622371765,56,67
720575940622604543,45,79
720575940622823719,92,78
720575940622917381,196,176
720575940622923923,122,339
720575940622949256,128,240
720575940623197588,50,68
720575940623734003,62,46
720575940624101524,124,164
720575940624486548,108,132
720575940624688528,97,82
720575940625535369,19,20
720575940626089502,74,58
720575940626258690,73,35
720575940626322746,66,130
720575940626682129,201,141
720575940626910919,45,60
720575940627176394,40,27
720575940627354372,58,48
720575940627669322,91,79
720575940628379651,60,45
720575940628428860,68,67
720575940629144906,75,22
720575940629186170,24,107
720575940629207040,54,42
720575940629421159,242,50
720575940629544812,32,120
720575940629936079,31,28
720575940630690508,59,69
720575940630772350,73,160
720575940630909714,188,155
720575940632463890,124,232
720575940633339362,184,83
720575940633958239,74,55
720575940633972847,89,78
720575940634008474,64,58
720575940634464180,32,29
720575940635295736,170,81
720575940636646830,130,33
720575940637954886,144,175
720575940638009434,155,164
720575940640616253,61,45
720575940640945115,149,137
720575940642411661,77,48
720575940643174856,99,34
720575940645382691,64,68
720575940647436835,168,222
720575940659399809,155,92
720575940602353632,5,18
720575940609030776,43,19
720575940610956334,64,104
720575940614099142,43,50
720575940614418794,57,30
720575940614635175,237,214
720575940620553094,226,230
720575940621089741,58,20
720575940621953285,35,35
720575940624600840,197,100
720575940626287336,9,16
720575940626390018,25,33
720575940627709956,99,68
720575940630589036,129,135
720575940630686060,31,39
720575940630951424,125,142
720575940631092943,158,137
720575940635210859,83,47
720575940645129672,47,52
720575940602380768,75,50
720575940603533246,185,48
720575940612001489,232,58
720575940612060625,50,59
720575940616313942,208,44
720575940617442561,215,48
720575940618342966,149,160
720575940618900358,42,27
720575940619188577,74,86
720575940619627611,39,23
720575940619654053,250,72
720575940620304110,174,174
720575940620980323,78,95
720575940621717469,246,102
720575940621838571,31,13
720575940621849015,86,47
720575940622123981,210,390
720575940622579967,328,139
720575940622838154,368,40
720575940622906887,47,41
720575940623322877,159,198
720575940623957173,521,349
720575940624152359,58,58
720575940624504212,201,133
720575940624743946,140,66
720575940625345328,219,177
720575940625428613,53,56
720575940625780836,65,56
720575940627976247,48,45
720575940628033944,49,53
720575940628125775,76,69
720575940628498426,53,32
720575940629443626,93,85
720575940630020968,49,39
720575940630258003,66,127
720575940631153194,240,282
720575940631735265,98,74
720575940632580503,47,60
720575940633044449,124,79
720575940633186530,135,36
720575940634086169,37,19
720575940634453093,100,76
720575940635114232,132,81
720575940635330204,278,229
720575940637299172,78,102
720575940637561919,91,78
720575940638680654,96,81
720575940644968302,233,268
720575940646274926,39,64
720575940646521198,211,111
720575940658702977,27,21
720575940602382304,9,40
720575940604470240,487,441
720575940605277798,129,33
720575940605714878,109,36
720575940606425033,104,35
720575940608996450,2,29
720575940610604078,125,38
720575940611958994,147,210
720575940612337331,202,235
720575940615092019,312,108
720575940616415003,75,37
720575940617918021,48,17
720575940617950877,88,29
720575940618165393,395,537
720575940618314897,515,83
720575940619038493,566,105
720575940621107847,51,19
720575940622010373,237,75
720575940622998627,325,483
720575940624349993,504,67
720575940624377323,129,90
720575940624404872,91,50
720575940624877360,141,58
720575940627087646,212,163
720575940627426835,31,62
720575940628130325,90,95
720575940628459011,144,40
720575940628627867,192,90
720575940629543409,95,55
720575940630493050,104,106
720575940630689644,96,43
720575940630808827,83,49
720575940631319311,193,104
720575940631742381,103,59
720575940632295751,95,42
720575940632879149,15,42
720575940633996883,112,40
720575940635211768,434,435
720575940639512192,111,63
720575940640469848,107,49
720575940644639342,140,117
720575940602398473,20,41
720575940607832498,74,43
720575940612862131,86,44
720575940613830722,31,29
720575940614701836,13,12
720575940614944040,2,6
720575940615147020,64,36
720575940615171122,237,113
720575940615237062,41,26
720575940616313629,70,28
720575940618229150,88,24
720575940618376522,18,23
720575940619086040,20,17
720575940619090555,16,20
720575940619845169,295,154
720575940620298223,34,29
720575940620781515,313,408
720575940621461673,79,23
720575940622326298,28,26
720575940622855935,18,19
720575940623272380,26,31
720575940623499337,37,30
720575940623892777,31,22
720575940624160196,14,9
720575940625037239,137,145
720575940626580879,17,14
720575940627693099,60,24
720575940627727134,16,15
720575940629405190,136,125
720575940629977466,53,23
720575940630644439,260,180
720575940635747214,110,216
720575940636047608,302,210
720575940637081719,28,17
720575940638385716,68,45
720575940639505240,20,16
720575940639720253,21,26
720575940641656116,14,27
720575940642958132,13,17
720575940655918753,18,10
720575940602401214,19,20
720575940608062165,24,47
720575940608591428,63,22
720575940615320978,94,57
720575940617341218,73,69
720575940619946879,87,61
720575940620575568,148,67
720575940622676257,155,70
720575940623811096,127,98
720575940624973831,994,225
720575940626796456,205,85
720575940627014172,242,82
720575940627861291,249,88
720575940629541891,254,72
720575940629614697,368,273
720575940629771257,216,64
720575940636307448,229,208
720575940637407204,67,16
720575940640023886,84,50
720575940640657011,144,71
720575940646961460,19,10
720575940602415584,11,10
720575940609533394,50,23
720575940617307165,34,19
720575940621302644,41,17
720575940624130253,133,83
720575940626694288,105,114
720575940627271762,90,63
720575940630020345,40,58
720575940635540671,130,59
720575940636538601,14,20
720575940637356614,52,65
720575940602430944,4,23
720575940608770313,73,73
720575940610357602,133,114
720575940612292531,64,86
720575940613891442,267,786
720575940618356091,34,57
720575940622581173,92,92
720575940623228967,50,37
720575940623632904,210,64
720575940625082969,51,152
720575940625673964,41,70
720575940626883816,35,56
720575940629487104,92,103
720575940630665580,175,385
720575940631416877,76,40
720575940634000979,151,153
720575940638153449,48,34
720575940643829102,26,24
720575940644085527,48,46
720575940646443316,101,25
720575940649004921,30,42
720575940653093110,79,172
720575940602444512,0,11
720575940607641010,147,10
720575940607880578,83,13
720575940624342569,60,7
720575940630139386,119,13
720575940631394263,11,19
720575940631715896,191,2
720575940632180684,61,31
720575940632815780,91,30
720575940636361573,105,103
720575940638175558,54,26
720575940602447328,0,4
720575940628129129,66,38
720575940631945815,206,1815
720575940632307025,146,53
720575940647755641,87,19
720575940602483424,124,63
720575940604445868,37,44
720575940606354633,330,215
720575940606726834,136,120
720575940607262219,71,47
720575940609996773,51,30
720575940611347123,228,134
720575940611934706,257,90
720575940612014120,117,33
720575940612309671,55,30
720575940612991601,74,39
720575940613034602,56,40
720575940613243089,73,20
720575940613824370,83,82
720575940614009542,37,68
720575940616951739,153,64
720575940617034398,45,51
720575940618135256,25,24
720575940620708109,45,27
720575940620931348,35,28
720575940622043829,84,32
720575940622304243,40,50
720575940623953900,253,121
720575940624698170,31,41
720575940625525740,235,1966
720575940626166936,81,30
720575940627866856,216,85
720575940628403791,210,124
720575940628538732,45,58
720575940628871546,38,27
720575940629177655,111,85
720575940629299394,108,44
720575940629932035,10,14
720575940630331589,146,60
720575940630609090,96,88
720575940630637330,38,43
720575940631947095,50,44
